date,close,sent_mean,sent_std,sent_min,sent_max,sent_decay,sent_momentum,sent_vol,sent_diffusion,headline_count_z,sig_buy,sig_sell,sig_hold,sig_none
2026-01-23,4986.4,-0.16527027,0.066674724,-0.24779859,-0.08405538,-0.15110278,0.02907756,0.07078916,-0.048350226,-0.6517738,0.0,0.0,1.0,0.0
2026-01-26,5008.21,-0.16957647,0.06488829,-0.24779859,-0.08405538,-0.15218675,0.06236386,0.07083204,-0.05016414,-0.69717914,0.0,0.0,1.0,0.0
2026-01-27,5181.19,-0.15533812,0.07901342,-0.24779859,-0.06975842,-0.13518183,0.08659875,0.075166285,-0.039815307,-0.20207204,0.0,0.0,1.0,0.0
2026-01-28,5417.69,-0.15350623,0.08115636,-0.24779859,-0.06975842,-0.12274489,-0.005137531,0.07306254,-0.029406754,-0.20279543,0.0,0.0,1.0,0.0
2026-01-29,5371.07,-0.112704046,0.072746895,-0.21872103,-0.04378766,-0.106456056,0.031108292,0.07722985,-0.012814673,-0.1460709,0.0,0.0,1.0,0.0
2026-01-30,4882.73,-0.07499411,0.049067024,-0.15635717,-0.030171357,-0.09071856,0.013616303,0.07286733,-0.0015752013,-0.22701007,0.0,0.0,1.0,0.0
2026-02-02,4661.03,-0.099501304,0.101958506,-0.27889314,-0.030171357,-0.12953888,-0.2487218,0.08863184,-0.021880185,0.06505849,0.0,0.0,1.0,0.0
2026-02-03,4947.08,-0.16322745,0.16112773,-0.38838914,-0.030171357,-0.18293956,-0.109496005,0.11971108,-0.053998932,-0.046992116,0.0,0.0,1.0,0.0
2026-02-04,4964.96,-0.22800824,0.18066388,-0.39879987,-0.030171357,-0.22747143,-0.010410711,0.13775161,-0.080030054,0.0,0.0,1.0,0.0,0.0
2026-02-05,4779.67,-0.29510576,0.15571758,-0.39879987,-0.030171357,-0.25878847,0.019524593,0.14956836,-0.09971279,0.027760657,0.0,1.0,0.0,0.0
2026-02-06,4965.9,-0.3578057,0.04874369,-0.39879987,-0.27889314,-0.27629972,0.035604183,0.15602353,-0.10889682,-0.19259991,0.0,1.0,0.0,0.0
2026-02-09,5058.45,-0.30515453,0.16316797,-0.39879987,-0.015637219,-0.22252518,0.32803386,0.16793199,-0.078997254,0.08235863,0.0,1.0,0.0,0.0
2026-02-10,5025.34,-0.21494554,0.2203198,-0.39879987,0.06265578,-0.1636925,0.078292996,0.1839984,-0.049920548,0.26510888,0.0,0.0,1.0,0.0
2026-02-11,5084.57,-0.11721435,0.2266649,-0.37927526,0.08985603,-0.11138557,0.027200252,0.20186736,-0.026728246,0.40246332,0.0,0.0,1.0,0.0
2026-02-12,4921.85,-0.02492329,0.18303135,-0.34367108,0.08985603,-0.07145309,-0.007675973,0.21434401,-0.00985829,0.5866494,0.0,0.0,1.0,0.0
2026-02-13,5043.13,0.04350839,0.04882449,-0.015637219,0.08985603,-0.057024416,-0.08369274,0.21645416,-0.0009478803,1.3628466,0.0,0.0,1.0,0.0
2026-02-16,4993.56,0.0055998466,0.12318454,-0.20517994,0.08985603,-0.087588824,-0.20366727,0.2130763,-0.011860766,1.6907201,0.0,0.0,1.0,0.0
2026-02-17,4877.47,-0.06929215,0.18037713,-0.3118042,0.08985603,-0.13384435,-0.10662427,0.20476115,-0.035638407,0.9457728,0.0,0.0,1.0,0.0
2026-02-18,4977.35,-0.14805673,0.17949124,-0.3118042,0.08218005,-0.16894053,0.007837339,0.19343516,-0.054962877,0.75508004,0.0,0.0,1.0,0.0
2026-02-19,4995.91,-0.2215929,0.13010809,-0.3118042,-0.0015126779,-0.19298685,0.018466102,0.18209024,-0.069848575,0.81232625,0.0,0.0,1.0,0.0
2026-02-20,5103.96,-0.2598569,0.05653235,-0.3118042,-0.19283275,-0.19295506,0.09266802,0.16746317,-0.07030728,0.25338623,0.0,0.0,1.0,0.0
2026-02-23,5227.54,-0.22508238,0.11830326,-0.3118042,-0.0313073,-0.15960722,0.16152546,0.166572,-0.055802926,2.6622932,0.0,0.0,1.0,0.0
2026-02-24,5143.83,-0.13936633,0.1792993,-0.30396688,0.116776034,-0.102589495,0.14808333,0.17352955,-0.024261737,3.7572434,0.0,0.0,1.0,0.0
2026-02-25,5164.91,-0.06428784,0.17157282,-0.28550076,0.116776034,-0.06669027,-0.045350466,0.1713218,-0.0041844454,2.9697711,0.0,0.0,1.0,0.0
2026-02-26,5185.17,0.009486171,0.12590013,-0.19283275,0.116776034,-0.035733063,0.011943734,0.17146742,0.013634925,2.3557549,0.0,0.0,1.0,0.0
2026-02-27,5280.2,0.06333293,0.055791266,-0.0313073,0.116776034,-0.012599857,-0.0069682603,0.17837647,0.02401014,1.9831017,0.0,0.0,1.0,0.0
2026-03-02,5322.12,0.08825368,0.017933778,0.07142557,0.116776034,0.009246496,0.016895402,0.18339933,0.036248483,0.43441567,1.0,0.0,0.0,0.0
2026-03-03,5088.37,0.040796004,0.090547025,-0.120512344,0.093296446,-0.017522685,-0.21380879,0.1641592,0.020084148,-0.99429727,0.0,0.0,1.0,0.0
2026-03-04,5141.32,-0.026646223,0.1605513,-0.26578557,0.093296446,-0.06873918,-0.14527322,0.15790223,-0.0042406716,-1.0227896,0.0,0.0,1.0,0.0
2026-03-05,5081.05,-0.121230796,0.21093482,-0.38955358,0.093296446,-0.13492303,-0.123768,0.17766844,-0.051757056,-1.1974803,0.0,0.0,1.0,0.0
2026-03-06,5171.2,-0.20721006,0.19742104,-0.38955358,0.093296446,-0.18001437,0.036058273,0.19757831,-0.0888807,-1.1242025,0.0,0.0,1.0,0.0
2026-03-09,5136.8,-0.31941023,0.13276768,-0.46770445,-0.120512344,-0.23936468,-0.114209145,0.23268247,-0.13850214,-1.0076921,0.0,1.0,0.0,0.0
2026-03-10,5192.92,-0.38771892,0.083615206,-0.46770445,-0.26578557,-0.28530574,0.005648683,0.24032933,-0.18288879,-1.0133964,0.0,1.0,0.0,0.0
2026-03-11,5175.98,-0.40365246,0.05834223,-0.46770445,-0.3454533,-0.29771414,0.11660245,0.2290212,-0.1997676,-1.2119511,0.0,1.0,0.0,0.0
2026-03-12,5079.08,-0.37467802,0.0928584,-0.46770445,-0.24468128,-0.2867735,0.10077202,0.20359367,-0.18116382,-1.0468726,0.0,1.0,0.0,0.0
2026-03-13,5021.47,-0.36330453,0.09935677,-0.46770445,-0.24468128,-0.28880644,-0.051946532,0.16875394,-0.18265784,-1.0427651,0.0,1.0,0.0,0.0
2026-03-16,5006.31,-0.32535392,0.0846635,-0.46205574,-0.24468128,-0.28656706,0.01867639,0.105023265,-0.176714,-1.0260277,0.0,1.0,0.0,0.0
2026-03-17,5005.65,-0.26657036,0.06599918,-0.3454533,-0.16813795,-0.26213518,0.10981347,0.095499866,-0.15257438,-0.9201403,0.0,1.0,0.0,0.0
